Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
May 14, 2024 6:00 AM;May 14, 2024 7:00 AM;54,091.50;26,751.00
May 14, 2024 7:00 AM;May 14, 2024 8:00 AM;59,764.50;26,815.75
May 14, 2024 8:00 AM;May 14, 2024 9:00 AM;62,339.75;23,061.25
May 14, 2024 9:00 AM;May 14, 2024 10:00 AM;62,601.75;14,886.75
May 14, 2024 10:00 AM;May 14, 2024 11:00 AM;62,353.25;6,775.00
May 14, 2024 11:00 AM;May 14, 2024 12:00 PM;62,677.25;834.75
May 14, 2024 12:00 PM;May 14, 2024 1:00 PM;62,607.25;-1,304.50
May 14, 2024 1:00 PM;May 14, 2024 2:00 PM;61,605.00;-2,698.00
May 14, 2024 2:00 PM;May 14, 2024 3:00 PM;60,644.75;-1,983.25
May 14, 2024 3:00 PM;May 14, 2024 4:00 PM;59,772.50;543.50
May 14, 2024 4:00 PM;May 14, 2024 5:00 PM;58,253.50;3,083.00
May 14, 2024 5:00 PM;May 14, 2024 6:00 PM;58,348.75;10,046.25
May 14, 2024 6:00 PM;May 14, 2024 7:00 PM;58,459.25;19,021.50
May 14, 2024 7:00 PM;May 14, 2024 8:00 PM;58,343.75;27,062.75
May 14, 2024 8:00 PM;May 14, 2024 9:00 PM;55,853.00;26,866.50
May 14, 2024 9:00 PM;May 14, 2024 10:00 PM;54,121.50;23,678.50
May 14, 2024 10:00 PM;May 14, 2024 11:00 PM;50,993.50;19,717.00
May 14, 2024 11:00 PM;May 15, 2024 12:00 AM;47,713.25;16,544.75
May 15, 2024 12:00 AM;May 15, 2024 1:00 AM;43,784.50;14,018.50
May 15, 2024 1:00 AM;May 15, 2024 2:00 AM;41,941.75;12,891.50
May 15, 2024 2:00 AM;May 15, 2024 3:00 AM;41,335.00;12,703.75
May 15, 2024 3:00 AM;May 15, 2024 4:00 AM;41,428.50;13,113.50
May 15, 2024 4:00 AM;May 15, 2024 5:00 AM;43,084.25;14,947.50
May 15, 2024 5:00 AM;May 15, 2024 6:00 AM;46,994.25;18,774.00
May 15, 2024 6:00 AM;May 15, 2024 7:00 AM;53,320.50;23,017.75
May 15, 2024 7:00 AM;May 15, 2024 8:00 AM;58,816.50;24,610.25
May 15, 2024 8:00 AM;May 15, 2024 9:00 AM;61,233.50;22,468.25
May 15, 2024 9:00 AM;May 15, 2024 10:00 AM;62,222.50;16,303.50
May 15, 2024 10:00 AM;May 15, 2024 11:00 AM;62,787.00;8,524.50
May 15, 2024 11:00 AM;May 15, 2024 12:00 PM;63,783.25;3,617.25
May 15, 2024 12:00 PM;May 15, 2024 1:00 PM;64,029.50;941.50
May 15, 2024 1:00 PM;May 15, 2024 2:00 PM;62,694.50;565.75
May 15, 2024 2:00 PM;May 15, 2024 3:00 PM;60,987.00;1,380.00
May 15, 2024 3:00 PM;May 15, 2024 4:00 PM;59,918.00;3,715.75
May 15, 2024 4:00 PM;May 15, 2024 5:00 PM;58,660.00;6,601.75
May 15, 2024 5:00 PM;May 15, 2024 6:00 PM;58,772.75;13,434.75
May 15, 2024 6:00 PM;May 15, 2024 7:00 PM;59,206.00;21,868.75
May 15, 2024 7:00 PM;May 15, 2024 8:00 PM;58,631.00;28,047.00
May 15, 2024 8:00 PM;May 15, 2024 9:00 PM;56,443.75;28,505.75
May 15, 2024 9:00 PM;May 15, 2024 10:00 PM;53,933.75;25,528.25
May 15, 2024 10:00 PM;May 15, 2024 11:00 PM;50,600.00;21,454.50
May 15, 2024 11:00 PM;May 16, 2024 12:00 AM;46,937.50;17,688.75
May 16, 2024 12:00 AM;May 16, 2024 1:00 AM;44,992.50;17,662.00
May 16, 2024 1:00 AM;May 16, 2024 2:00 AM;43,350.50;16,323.25
May 16, 2024 2:00 AM;May 16, 2024 3:00 AM;42,963.50;16,161.00
May 16, 2024 3:00 AM;May 16, 2024 4:00 AM;43,386.00;16,719.50
May 16, 2024 4:00 AM;May 16, 2024 5:00 AM;44,382.00;17,747.50
May 16, 2024 5:00 AM;May 16, 2024 6:00 AM;46,368.50;19,437.75
May 16, 2024 6:00 AM;May 16, 2024 7:00 AM;53,548.50;24,604.50
May 16, 2024 7:00 AM;May 16, 2024 8:00 AM;59,050.75;25,996.50
May 16, 2024 8:00 AM;May 16, 2024 9:00 AM;61,286.50;22,504.75
May 16, 2024 9:00 AM;May 16, 2024 10:00 AM;62,210.00;16,159.25
May 16, 2024 10:00 AM;May 16, 2024 11:00 AM;63,229.00;9,710.75
May 16, 2024 11:00 AM;May 16, 2024 12:00 PM;64,178.50;5,697.25
May 16, 2024 12:00 PM;May 16, 2024 1:00 PM;64,635.00;4,099.50
May 16, 2024 1:00 PM;May 16, 2024 2:00 PM;63,662.00;3,612.50
May 16, 2024 2:00 PM;May 16, 2024 3:00 PM;62,019.75;4,702.25
May 16, 2024 3:00 PM;May 16, 2024 4:00 PM;60,811.75;7,423.50
May 16, 2024 4:00 PM;May 16, 2024 5:00 PM;59,150.00;11,381.75
May 16, 2024 5:00 PM;May 16, 2024 6:00 PM;59,305.25;17,879.75
May 16, 2024 6:00 PM;May 16, 2024 7:00 PM;60,404.75;26,435.50
May 16, 2024 7:00 PM;May 16, 2024 8:00 PM;60,263.75;32,247.75
May 16, 2024 8:00 PM;May 16, 2024 9:00 PM;58,027.25;33,170.75
May 16, 2024 9:00 PM;May 16, 2024 10:00 PM;55,682.25;31,591.75
May 16, 2024 10:00 PM;May 16, 2024 11:00 PM;52,432.00;28,557.75
May 16, 2024 11:00 PM;May 17, 2024 12:00 AM;48,890.75;25,008.00
May 17, 2024 12:00 AM;May 17, 2024 1:00 AM;47,558.25;26,908.75
May 17, 2024 1:00 AM;May 17, 2024 2:00 AM;45,889.50;24,755.75
May 17, 2024 2:00 AM;May 17, 2024 3:00 AM;45,007.25;23,277.25
May 17, 2024 3:00 AM;May 17, 2024 4:00 AM;44,959.25;22,855.50
May 17, 2024 4:00 AM;May 17, 2024 5:00 AM;46,551.75;24,079.25
May 17, 2024 5:00 AM;May 17, 2024 6:00 AM;49,112.50;26,080.75
May 17, 2024 6:00 AM;May 17, 2024 7:00 AM;55,041.50;30,468.75
May 17, 2024 7:00 AM;May 17, 2024 8:00 AM;60,531.50;33,277.00
May 17, 2024 8:00 AM;May 17, 2024 9:00 AM;62,916.25;32,089.50
May 17, 2024 9:00 AM;May 17, 2024 10:00 AM;64,160.00;28,638.00
May 17, 2024 10:00 AM;May 17, 2024 11:00 AM;65,018.00;24,836.00
May 17, 2024 11:00 AM;May 17, 2024 12:00 PM;65,480.00;21,495.50
May 17, 2024 12:00 PM;May 17, 2024 1:00 PM;65,486.25;19,270.00
May 17, 2024 1:00 PM;May 17, 2024 2:00 PM;64,072.25;17,130.50
May 17, 2024 2:00 PM;May 17, 2024 3:00 PM;62,236.25;15,964.50
May 17, 2024 3:00 PM;May 17, 2024 4:00 PM;60,977.75;16,726.00
May 17, 2024 4:00 PM;May 17, 2024 5:00 PM;59,844.25;18,741.00
May 17, 2024 5:00 PM;May 17, 2024 6:00 PM;60,285.00;23,561.00
May 17, 2024 6:00 PM;May 17, 2024 7:00 PM;60,804.75;29,640.00
May 17, 2024 7:00 PM;May 17, 2024 8:00 PM;59,488.50;33,424.25
May 17, 2024 8:00 PM;May 17, 2024 9:00 PM;57,054.25;34,098.25
May 17, 2024 9:00 PM;May 17, 2024 10:00 PM;55,105.75;32,974.00
May 17, 2024 10:00 PM;May 17, 2024 11:00 PM;52,808.50;31,128.75
May 17, 2024 11:00 PM;May 18, 2024 12:00 AM;48,664.75;27,633.25
May 18, 2024 12:00 AM;May 18, 2024 1:00 AM;41,942.00;23,162.25
May 18, 2024 1:00 AM;May 18, 2024 2:00 AM;40,125.00;22,505.75
May 18, 2024 2:00 AM;May 18, 2024 3:00 AM;38,970.75;22,604.50
May 18, 2024 3:00 AM;May 18, 2024 4:00 AM;38,451.25;23,206.00
May 18, 2024 4:00 AM;May 18, 2024 5:00 AM;38,535.50;24,233.25
May 18, 2024 5:00 AM;May 18, 2024 6:00 AM;39,344.50;25,710.50
May 18, 2024 6:00 AM;May 18, 2024 7:00 AM;40,741.50;26,372.50
May 18, 2024 7:00 AM;May 18, 2024 8:00 AM;43,881.75;26,961.00
May 18, 2024 8:00 AM;May 18, 2024 9:00 AM;47,529.75;25,768.75
May 18, 2024 9:00 AM;May 18, 2024 10:00 AM;50,587.50;22,798.50
May 18, 2024 10:00 AM;May 18, 2024 11:00 AM;52,001.75;18,894.00
May 18, 2024 11:00 AM;May 18, 2024 12:00 PM;52,729.00;15,931.75
May 18, 2024 12:00 PM;May 18, 2024 1:00 PM;52,997.00;14,040.00
May 18, 2024 1:00 PM;May 18, 2024 2:00 PM;51,417.00;11,984.50
May 18, 2024 2:00 PM;May 18, 2024 3:00 PM;50,140.50;11,529.00
May 18, 2024 3:00 PM;May 18, 2024 4:00 PM;48,863.50;12,577.75
May 18, 2024 4:00 PM;May 18, 2024 5:00 PM;47,626.50;15,887.25
May 18, 2024 5:00 PM;May 18, 2024 6:00 PM;48,190.50;22,933.50
May 18, 2024 6:00 PM;May 18, 2024 7:00 PM;48,849.50;30,811.00
May 18, 2024 7:00 PM;May 18, 2024 8:00 PM;48,286.75;36,441.00
May 18, 2024 8:00 PM;May 18, 2024 9:00 PM;46,964.75;38,613.00
May 18, 2024 9:00 PM;May 18, 2024 10:00 PM;45,605.00;38,240.00
May 18, 2024 10:00 PM;May 18, 2024 11:00 PM;42,590.25;35,273.75
May 18, 2024 11:00 PM;May 19, 2024 12:00 AM;40,018.00;33,026.75
May 19, 2024 12:00 AM;May 19, 2024 1:00 AM;37,675.50;31,597.75
May 19, 2024 1:00 AM;May 19, 2024 2:00 AM;35,846.25;30,020.50
May 19, 2024 2:00 AM;May 19, 2024 3:00 AM;34,721.75;28,885.50
May 19, 2024 3:00 AM;May 19, 2024 4:00 AM;33,699.75;27,970.25
May 19, 2024 4:00 AM;May 19, 2024 5:00 AM;32,512.25;26,814.75
May 19, 2024 5:00 AM;May 19, 2024 6:00 AM;32,625.00;26,830.00
May 19, 2024 6:00 AM;May 19, 2024 7:00 AM;33,152.50;25,532.50
May 19, 2024 7:00 AM;May 19, 2024 8:00 AM;35,748.75;23,618.00
May 19, 2024 8:00 AM;May 19, 2024 9:00 AM;39,238.25;20,832.50
May 19, 2024 9:00 AM;May 19, 2024 10:00 AM;42,862.50;17,609.25
May 19, 2024 10:00 AM;May 19, 2024 11:00 AM;45,255.25;14,956.75
May 19, 2024 11:00 AM;May 19, 2024 12:00 PM;46,607.00;13,833.25
May 19, 2024 12:00 PM;May 19, 2024 1:00 PM;45,759.75;11,761.25
May 19, 2024 1:00 PM;May 19, 2024 2:00 PM;44,438.75;10,224.50
May 19, 2024 2:00 PM;May 19, 2024 3:00 PM;43,219.50;9,518.00
May 19, 2024 3:00 PM;May 19, 2024 4:00 PM;42,042.75;9,466.00
May 19, 2024 4:00 PM;May 19, 2024 5:00 PM;41,694.25;12,093.50
May 19, 2024 5:00 PM;May 19, 2024 6:00 PM;43,046.75;18,462.75
May 19, 2024 6:00 PM;May 19, 2024 7:00 PM;44,875.00;26,626.25
May 19, 2024 7:00 PM;May 19, 2024 8:00 PM;44,896.00;32,874.25
May 19, 2024 8:00 PM;May 19, 2024 9:00 PM;44,490.75;36,156.50
May 19, 2024 9:00 PM;May 19, 2024 10:00 PM;44,340.00;37,180.00
May 19, 2024 10:00 PM;May 19, 2024 11:00 PM;43,937.25;36,864.00
May 19, 2024 11:00 PM;May 20, 2024 12:00 AM;41,218.25;34,358.25
May 20, 2024 12:00 AM;May 20, 2024 1:00 AM;39,199.50;33,256.75
May 20, 2024 1:00 AM;May 20, 2024 2:00 AM;37,905.00;32,404.00
May 20, 2024 2:00 AM;May 20, 2024 3:00 AM;37,291.25;32,171.25
May 20, 2024 3:00 AM;May 20, 2024 4:00 AM;36,649.00;32,038.75
May 20, 2024 4:00 AM;May 20, 2024 5:00 AM;36,720.00;32,548.75
May 20, 2024 5:00 AM;May 20, 2024 6:00 AM;37,124.75;33,121.50
May 20, 2024 6:00 AM;May 20, 2024 7:00 AM;38,291.25;32,187.75
May 20, 2024 7:00 AM;May 20, 2024 8:00 AM;41,063.00;29,185.75
May 20, 2024 8:00 AM;May 20, 2024 9:00 AM;43,762.25;24,202.50
May 20, 2024 9:00 AM;May 20, 2024 10:00 AM;46,750.75;19,162.50
May 20, 2024 10:00 AM;May 20, 2024 11:00 AM;48,806.25;14,670.25
May 20, 2024 11:00 AM;May 20, 2024 12:00 PM;50,356.50;12,356.75
May 20, 2024 12:00 PM;May 20, 2024 1:00 PM;49,829.50;9,620.00
May 20, 2024 1:00 PM;May 20, 2024 2:00 PM;47,704.75;7,269.50
May 20, 2024 2:00 PM;May 20, 2024 3:00 PM;46,279.75;7,257.50
May 20, 2024 3:00 PM;May 20, 2024 4:00 PM;45,490.75;9,079.50
May 20, 2024 4:00 PM;May 20, 2024 5:00 PM;45,575.00;13,865.25
May 20, 2024 5:00 PM;May 20, 2024 6:00 PM;46,945.75;21,828.00
May 20, 2024 6:00 PM;May 20, 2024 7:00 PM;47,827.75;30,552.50
May 20, 2024 7:00 PM;May 20, 2024 8:00 PM;47,493.50;36,759.50
May 20, 2024 8:00 PM;May 20, 2024 9:00 PM;46,848.00;39,133.25
May 20, 2024 9:00 PM;May 20, 2024 10:00 PM;46,184.00;37,816.00
May 20, 2024 10:00 PM;May 20, 2024 11:00 PM;46,490.00;36,131.00
May 20, 2024 11:00 PM;May 21, 2024 12:00 AM;43,556.25;31,869.75
May 21, 2024 12:00 AM;May 21, 2024 1:00 AM;42,098.50;28,357.50
May 21, 2024 1:00 AM;May 21, 2024 2:00 AM;40,770.00;26,639.25
May 21, 2024 2:00 AM;May 21, 2024 3:00 AM;40,422.00;25,980.50
May 21, 2024 3:00 AM;May 21, 2024 4:00 AM;40,556.25;26,027.75
May 21, 2024 4:00 AM;May 21, 2024 5:00 AM;41,923.50;27,315.25
May 21, 2024 5:00 AM;May 21, 2024 6:00 AM;45,032.75;30,128.75
May 21, 2024 6:00 AM;May 21, 2024 7:00 AM;52,161.00;35,206.00
May 21, 2024 7:00 AM;May 21, 2024 8:00 AM;57,933.75;36,889.25
May 21, 2024 8:00 AM;May 21, 2024 9:00 AM;60,441.25;34,574.25
May 21, 2024 9:00 AM;May 21, 2024 10:00 AM;61,308.00;29,241.50
May 21, 2024 10:00 AM;May 21, 2024 11:00 AM;62,209.50;23,684.25
May 21, 2024 11:00 AM;May 21, 2024 12:00 PM;63,264.50;20,519.50
May 21, 2024 12:00 PM;May 21, 2024 1:00 PM;63,246.75;18,754.25
May 21, 2024 1:00 PM;May 21, 2024 2:00 PM;62,283.75;18,990.50
May 21, 2024 2:00 PM;May 21, 2024 3:00 PM;60,491.25;19,861.75
May 21, 2024 3:00 PM;May 21, 2024 4:00 PM;59,217.00;21,361.75
May 21, 2024 4:00 PM;May 21, 2024 5:00 PM;57,911.50;23,163.75
May 21, 2024 5:00 PM;May 21, 2024 6:00 PM;58,201.50;27,100.75
May 21, 2024 6:00 PM;May 21, 2024 7:00 PM;59,482.75;31,762.25
May 21, 2024 7:00 PM;May 21, 2024 8:00 PM;59,474.25;34,149.50
May 21, 2024 8:00 PM;May 21, 2024 9:00 PM;57,279.50;32,518.50
May 21, 2024 9:00 PM;May 21, 2024 10:00 PM;54,835.50;29,348.50
May 21, 2024 10:00 PM;May 21, 2024 11:00 PM;51,660.25;25,793.50
May 21, 2024 11:00 PM;May 22, 2024 12:00 AM;47,852.25;21,884.00
May 22, 2024 12:00 AM;May 22, 2024 1:00 AM;44,504.00;19,056.25
May 22, 2024 1:00 AM;May 22, 2024 2:00 AM;42,699.25;17,309.25
May 22, 2024 2:00 AM;May 22, 2024 3:00 AM;42,167.75;16,971.00
May 22, 2024 3:00 AM;May 22, 2024 4:00 AM;42,405.25;17,682.25
May 22, 2024 4:00 AM;May 22, 2024 5:00 AM;43,883.50;20,013.00
May 22, 2024 5:00 AM;May 22, 2024 6:00 AM;47,207.25;24,272.75
May 22, 2024 6:00 AM;May 22, 2024 7:00 AM;54,248.25;30,943.25
May 22, 2024 7:00 AM;May 22, 2024 8:00 AM;59,561.50;34,284.75
May 22, 2024 8:00 AM;May 22, 2024 9:00 AM;62,107.25;33,947.00
May 22, 2024 9:00 AM;May 22, 2024 10:00 AM;63,134.00;31,375.25
May 22, 2024 10:00 AM;May 22, 2024 11:00 AM;64,110.50;29,107.00
May 22, 2024 11:00 AM;May 22, 2024 12:00 PM;65,016.75;27,842.75
May 22, 2024 12:00 PM;May 22, 2024 1:00 PM;64,767.50;26,781.75
May 22, 2024 1:00 PM;May 22, 2024 2:00 PM;63,787.75;25,920.75
May 22, 2024 2:00 PM;May 22, 2024 3:00 PM;62,149.00;25,712.25
May 22, 2024 3:00 PM;May 22, 2024 4:00 PM;60,717.50;27,092.50
May 22, 2024 4:00 PM;May 22, 2024 5:00 PM;58,855.00;29,424.25
May 22, 2024 5:00 PM;May 22, 2024 6:00 PM;58,982.50;35,042.25
May 22, 2024 6:00 PM;May 22, 2024 7:00 PM;60,161.50;43,163.50
May 22, 2024 7:00 PM;May 22, 2024 8:00 PM;60,185.75;49,478.50
May 22, 2024 8:00 PM;May 22, 2024 9:00 PM;58,081.00;51,112.25
May 22, 2024 9:00 PM;May 22, 2024 10:00 PM;55,643.75;49,560.25
May 22, 2024 10:00 PM;May 22, 2024 11:00 PM;52,319.25;45,864.75
May 22, 2024 11:00 PM;May 23, 2024 12:00 AM;48,545.00;41,477.75
May 23, 2024 12:00 AM;May 23, 2024 1:00 AM;43,289.50;34,379.50
May 23, 2024 1:00 AM;May 23, 2024 2:00 AM;41,761.00;32,097.50
May 23, 2024 2:00 AM;May 23, 2024 3:00 AM;41,369.50;31,156.00
May 23, 2024 3:00 AM;May 23, 2024 4:00 AM;41,795.00;31,554.50
May 23, 2024 4:00 AM;May 23, 2024 5:00 AM;43,302.50;33,343.25
May 23, 2024 5:00 AM;May 23, 2024 6:00 AM;46,445.75;36,689.50
May 23, 2024 6:00 AM;May 23, 2024 7:00 AM;53,116.00;41,425.25
May 23, 2024 7:00 AM;May 23, 2024 8:00 AM;58,789.25;42,596.25
May 23, 2024 8:00 AM;May 23, 2024 9:00 AM;61,627.50;38,952.50
May 23, 2024 9:00 AM;May 23, 2024 10:00 AM;62,718.00;32,799.75
May 23, 2024 10:00 AM;May 23, 2024 11:00 AM;63,588.75;27,986.50
May 23, 2024 11:00 AM;May 23, 2024 12:00 PM;64,253.25;25,466.00
May 23, 2024 12:00 PM;May 23, 2024 1:00 PM;63,644.50;23,734.00
May 23, 2024 1:00 PM;May 23, 2024 2:00 PM;62,648.75;23,360.50
May 23, 2024 2:00 PM;May 23, 2024 3:00 PM;61,012.25;23,760.00
May 23, 2024 3:00 PM;May 23, 2024 4:00 PM;59,923.25;26,591.50
May 23, 2024 4:00 PM;May 23, 2024 5:00 PM;58,551.25;30,808.50
May 23, 2024 5:00 PM;May 23, 2024 6:00 PM;58,732.00;38,134.75
May 23, 2024 6:00 PM;May 23, 2024 7:00 PM;59,823.75;46,809.25
May 23, 2024 7:00 PM;May 23, 2024 8:00 PM;59,644.75;53,022.00
May 23, 2024 8:00 PM;May 23, 2024 9:00 PM;57,563.50;54,725.50
May 23, 2024 9:00 PM;May 23, 2024 10:00 PM;55,174.25;53,414.75
May 23, 2024 10:00 PM;May 23, 2024 11:00 PM;51,920.00;50,147.50
May 23, 2024 11:00 PM;May 24, 2024 12:00 AM;48,113.75;46,228.00
May 24, 2024 12:00 AM;May 24, 2024 1:00 AM;46,962.75;45,130.75
May 24, 2024 1:00 AM;May 24, 2024 2:00 AM;45,619.75;43,840.50
May 24, 2024 2:00 AM;May 24, 2024 3:00 AM;45,132.00;43,341.25
May 24, 2024 3:00 AM;May 24, 2024 4:00 AM;45,323.75;43,572.75
May 24, 2024 4:00 AM;May 24, 2024 5:00 AM;45,770.75;44,043.50
May 24, 2024 5:00 AM;May 24, 2024 6:00 AM;46,945.25;44,938.00
May 24, 2024 6:00 AM;May 24, 2024 7:00 AM;53,122.00;48,877.75
May 24, 2024 7:00 AM;May 24, 2024 8:00 AM;58,631.25;49,609.25
May 24, 2024 8:00 AM;May 24, 2024 9:00 AM;61,666.00;47,180.25
May 24, 2024 9:00 AM;May 24, 2024 10:00 AM;62,543.00;42,763.00
May 24, 2024 10:00 AM;May 24, 2024 11:00 AM;63,204.25;38,356.50
May 24, 2024 11:00 AM;May 24, 2024 12:00 PM;63,647.75;35,473.00
May 24, 2024 12:00 PM;May 24, 2024 1:00 PM;63,762.25;33,792.50
May 24, 2024 1:00 PM;May 24, 2024 2:00 PM;62,204.00;31,809.25
May 24, 2024 2:00 PM;May 24, 2024 3:00 PM;60,558.25;30,768.25
May 24, 2024 3:00 PM;May 24, 2024 4:00 PM;59,782.00;31,683.00
May 24, 2024 4:00 PM;May 24, 2024 5:00 PM;58,946.50;33,954.50
May 24, 2024 5:00 PM;May 24, 2024 6:00 PM;59,829.75;39,493.25
May 24, 2024 6:00 PM;May 24, 2024 7:00 PM;59,810.50;44,616.00
May 24, 2024 7:00 PM;May 24, 2024 8:00 PM;58,842.00;47,856.00
May 24, 2024 8:00 PM;May 24, 2024 9:00 PM;56,397.00;47,551.25
May 24, 2024 9:00 PM;May 24, 2024 10:00 PM;54,099.00;45,349.25
May 24, 2024 10:00 PM;May 24, 2024 11:00 PM;51,584.25;42,235.50
May 24, 2024 11:00 PM;May 25, 2024 12:00 AM;48,028.50;38,599.50
May 25, 2024 12:00 AM;May 25, 2024 1:00 AM;42,912.50;34,704.75
May 25, 2024 1:00 AM;May 25, 2024 2:00 AM;40,810.75;32,952.00
May 25, 2024 2:00 AM;May 25, 2024 3:00 AM;39,665.50;32,086.25
May 25, 2024 3:00 AM;May 25, 2024 4:00 AM;39,148.75;32,060.50
May 25, 2024 4:00 AM;May 25, 2024 5:00 AM;38,972.50;32,193.50
May 25, 2024 5:00 AM;May 25, 2024 6:00 AM;39,269.75;32,501.50
May 25, 2024 6:00 AM;May 25, 2024 7:00 AM;40,688.25;32,018.50
May 25, 2024 7:00 AM;May 25, 2024 8:00 AM;43,758.00;30,679.25
May 25, 2024 8:00 AM;May 25, 2024 9:00 AM;46,763.25;28,141.00
May 25, 2024 9:00 AM;May 25, 2024 10:00 AM;49,592.25;24,961.50
May 25, 2024 10:00 AM;May 25, 2024 11:00 AM;51,402.75;21,493.00
May 25, 2024 11:00 AM;May 25, 2024 12:00 PM;52,479.50;18,869.50
May 25, 2024 12:00 PM;May 25, 2024 1:00 PM;53,071.75;17,228.25
May 25, 2024 1:00 PM;May 25, 2024 2:00 PM;51,775.25;15,344.00
May 25, 2024 2:00 PM;May 25, 2024 3:00 PM;50,091.00;15,197.75
May 25, 2024 3:00 PM;May 25, 2024 4:00 PM;49,401.25;17,648.00
May 25, 2024 4:00 PM;May 25, 2024 5:00 PM;48,242.00;21,155.25
May 25, 2024 5:00 PM;May 25, 2024 6:00 PM;49,079.75;28,487.00
May 25, 2024 6:00 PM;May 25, 2024 7:00 PM;49,288.00;35,806.25
May 25, 2024 7:00 PM;May 25, 2024 8:00 PM;47,778.25;40,415.75
May 25, 2024 8:00 PM;May 25, 2024 9:00 PM;46,534.25;42,966.25
May 25, 2024 9:00 PM;May 25, 2024 10:00 PM;45,158.50;42,623.75
May 25, 2024 10:00 PM;May 25, 2024 11:00 PM;43,299.75;40,560.50
May 25, 2024 11:00 PM;May 26, 2024 12:00 AM;40,441.50;37,576.50
May 26, 2024 12:00 AM;May 26, 2024 1:00 AM;38,567.75;35,995.00
May 26, 2024 1:00 AM;May 26, 2024 2:00 AM;36,895.00;34,546.50
May 26, 2024 2:00 AM;May 26, 2024 3:00 AM;36,011.75;33,914.75
May 26, 2024 3:00 AM;May 26, 2024 4:00 AM;35,364.00;33,509.25
May 26, 2024 4:00 AM;May 26, 2024 5:00 AM;35,175.75;33,475.75
May 26, 2024 5:00 AM;May 26, 2024 6:00 AM;35,328.75;33,447.25
May 26, 2024 6:00 AM;May 26, 2024 7:00 AM;36,476.50;31,754.25
May 26, 2024 7:00 AM;May 26, 2024 8:00 AM;39,277.75;27,856.75
May 26, 2024 8:00 AM;May 26, 2024 9:00 AM;42,307.25;22,414.00
May 26, 2024 9:00 AM;May 26, 2024 10:00 AM;45,421.50;17,136.75
May 26, 2024 10:00 AM;May 26, 2024 11:00 AM;46,805.50;11,875.75
May 26, 2024 11:00 AM;May 26, 2024 12:00 PM;47,822.25;9,846.25
May 26, 2024 12:00 PM;May 26, 2024 1:00 PM;47,535.50;8,409.00
May 26, 2024 1:00 PM;May 26, 2024 2:00 PM;46,022.50;7,373.00
May 26, 2024 2:00 PM;May 26, 2024 3:00 PM;45,002.00;8,154.75
May 26, 2024 3:00 PM;May 26, 2024 4:00 PM;44,588.50;11,077.50
May 26, 2024 4:00 PM;May 26, 2024 5:00 PM;44,737.00;15,995.75
May 26, 2024 5:00 PM;May 26, 2024 6:00 PM;46,443.75;23,545.75
May 26, 2024 6:00 PM;May 26, 2024 7:00 PM;46,869.00;31,143.00
May 26, 2024 7:00 PM;May 26, 2024 8:00 PM;46,179.75;36,285.75
May 26, 2024 8:00 PM;May 26, 2024 9:00 PM;45,560.00;38,854.75
May 26, 2024 9:00 PM;May 26, 2024 10:00 PM;44,832.50;38,377.50
May 26, 2024 10:00 PM;May 26, 2024 11:00 PM;43,733.25;36,257.25
May 26, 2024 11:00 PM;May 27, 2024 12:00 AM;41,219.00;33,024.50
May 27, 2024 12:00 AM;May 27, 2024 1:00 AM;40,586.00;28,846.75
May 27, 2024 1:00 AM;May 27, 2024 2:00 AM;39,187.25;27,838.00
May 27, 2024 2:00 AM;May 27, 2024 3:00 AM;38,823.00;27,818.50
May 27, 2024 3:00 AM;May 27, 2024 4:00 AM;39,088.75;28,795.00
May 27, 2024 4:00 AM;May 27, 2024 5:00 AM;40,843.75;31,305.75
May 27, 2024 5:00 AM;May 27, 2024 6:00 AM;44,298.25;35,398.00
May 27, 2024 6:00 AM;May 27, 2024 7:00 AM;51,623.25;41,991.00
May 27, 2024 7:00 AM;May 27, 2024 8:00 AM;57,190.50;44,931.50
May 27, 2024 8:00 AM;May 27, 2024 9:00 AM;60,308.25;43,889.75
May 27, 2024 9:00 AM;May 27, 2024 10:00 AM;61,489.75;40,064.00
May 27, 2024 10:00 AM;May 27, 2024 11:00 AM;62,181.00;36,303.50
May 27, 2024 11:00 AM;May 27, 2024 12:00 PM;63,165.75;33,991.00
May 27, 2024 12:00 PM;May 27, 2024 1:00 PM;63,031.50;31,579.75
May 27, 2024 1:00 PM;May 27, 2024 2:00 PM;61,917.00;29,885.25
May 27, 2024 2:00 PM;May 27, 2024 3:00 PM;60,521.00;29,655.00
May 27, 2024 3:00 PM;May 27, 2024 4:00 PM;59,432.75;31,432.00
May 27, 2024 4:00 PM;May 27, 2024 5:00 PM;57,906.75;34,700.50
May 27, 2024 5:00 PM;May 27, 2024 6:00 PM;58,009.00;41,310.75
May 27, 2024 6:00 PM;May 27, 2024 7:00 PM;58,981.00;48,677.50
May 27, 2024 7:00 PM;May 27, 2024 8:00 PM;58,768.50;53,001.00
May 27, 2024 8:00 PM;May 27, 2024 9:00 PM;56,870.75;53,299.25
May 27, 2024 9:00 PM;May 27, 2024 10:00 PM;54,616.25;51,385.25
May 27, 2024 10:00 PM;May 27, 2024 11:00 PM;51,469.50;47,862.75
May 27, 2024 11:00 PM;May 28, 2024 12:00 AM;47,670.50;43,867.25
May 28, 2024 12:00 AM;May 28, 2024 1:00 AM;43,337.00;38,131.50
May 28, 2024 1:00 AM;May 28, 2024 2:00 AM;41,981.25;35,802.75
